Time,Open,High,Low,Last,Change,%Change,Volume
2/14/17,120.4993,120.866,120.1138,120.8566,0.4043,0.34%,17370436
2/15/17,120.772,121.6277,120.7062,121.5712,0.7146,0.59%,19027254
2/16/17,121.6371,121.891,121.2233,121.5336,-0.0376,-0.03%,16056813
2/17/17,121.3832,122.0696,121.3362,122.0602,0.5266,0.43%,16551863
2/21/17,122.2671,122.7372,122.2295,122.662,0.6018,0.49%,19652896
2/22/17,122.5398,122.7936,122.3423,122.709,0.047,0.04%,12879734
2/23/17,122.8971,122.8971,121.7593,122.2483,-0.4607,-0.38%,18599399
2/24/17,121.7405,122.4833,121.6559,122.4833,0.235,0.19%,19806897
2/27/17,122.2577,122.6432,122.0508,122.6338,0.1505,0.12%,12771043
2/28/17,122.6056,122.662,121.9192,122.2577,-0.3761,-0.31%,17652361
3/1/17,123.0005,123.8186,122.8031,123.5929,1.3352,1.09%,27452756
3/2/17,123.5835,123.5835,122.8218,122.9723,-0.6206,-0.50%,21218039
3/3/17,122.8501,123.2356,122.5586,123.198,0.2257,0.18%,14593972
3/6/17,122.7654,123.1321,122.4363,122.9253,-0.2727,-0.22%,12789653
3/7/17,122.662,123.2544,122.5022,122.7184,-0.2069,-0.17%,16485077
3/8/17,122.7748,123.3202,122.6714,122.9347,0.2163,0.18%,16777641
3/9/17,122.9065,123.198,122.3705,123.0287,0.094,0.08%,22179330
3/10/17,123.5741,123.7433,123.0099,123.5459,0.5172,0.42%,23314496
3/13/17,123.4989,123.781,123.4331,123.7527,0.2068,0.17%,11412863
3/14/17,123.4707,123.5177,122.9535,123.4518,-0.3009,-0.24%,14909732
3/15/17,123.7245,124.4956,123.3108,124.2135,0.7617,0.62%,24150935
3/16/17,124.4298,124.4486,123.8468,124.1289,-0.0846,-0.07%,19629069
3/17/17,124.2457,124.4153,124.0196,124.0855,-0.0434,-0.03%,22535843
3/20/17,124.0478,124.4813,123.8688,124.1986,0.1131,0.09%,10724487
3/21/17,124.6697,124.7828,122.2387,122.3141,-1.8845,-1.52%,38038327
3/22/17,122.3895,123.2658,122.1916,123.1433,0.8292,0.68%,30965928
3/23/17,122.9831,123.3223,122.625,122.8323,-0.311,-0.25%,21556384
3/24/17,123.2281,123.7086,122.6156,123.0867,0.2544,0.21%,24375052
3/27/17,122.2387,123.5013,121.9278,123.2846,0.1979,0.16%,19604466
3/28/17,123.2563,124.4059,123.0114,124.0384,0.7538,0.61%,25175679
3/29/17,124.1232,124.6603,123.9913,124.6132,0.5748,0.46%,14550098
3/30/17,124.5849,124.9524,124.453,124.8205,0.2073,0.17%,17078499
3/31/17,124.632,125.0749,124.5001,124.7357,-0.0848,-0.07%,21057359
4/3/17,124.8299,125.1408,123.963,124.6603,-0.0754,-0.06%,25152752
4/4/17,124.2834,124.877,124.2551,124.8582,0.1979,0.16%,14221203
4/5/17,125.0183,125.7722,124.1138,124.3494,-0.5088,-0.41%,33972859
4/6/17,124.4907,124.7451,124.0949,124.4153,0.0659,0.05%,19986211
4/7/17,124.3682,124.7262,123.9065,124.3494,-0.0659,-0.05%,17759946
4/10/17,124.4813,124.9147,124.0573,124.3965,0.0471,0.04%,16576405
4/11/17,124.2457,124.4719,122.9642,123.8594,-0.5371,-0.43%,35848367
4/12/17,123.8594,123.9442,123.2281,123.36,-0.4994,-0.40%,16932892
4/13/17,123.1998,123.9159,122.8512,122.87,-0.49,-0.40%,25134394
4/17/17,123.2469,123.9065,123.1715,123.8876,1.0176,0.83%,14142147
4/18/17,123.4448,124.0573,123.3883,123.6992,-0.1884,-0.15%,13627949
4/19/17,124.2363,124.6509,123.7275,123.8971,0.1979,0.16%,18853497
4/20/17,124.4153,125.2068,124.208,124.9335,1.0364,0.84%,23324806
4/21/17,125.0372,125.0937,124.5849,124.9053,-0.0282,-0.02%,23831027
4/24/17,126.281,126.5354,126.0737,126.4129,1.5076,1.21%,23846946
4/25/17,126.8086,127.553,126.7144,127.3269,0.914,0.72%,20572247
4/26/17,127.3646,127.6849,127.0725,127.1479,-0.179,-0.14%,26955015
4/27/17,127.4682,127.9111,127.3834,127.9111,0.7632,0.60%,17125407
4/28/17,128.4105,128.467,127.9299,128.1372,0.2261,0.18%,24167460
5/1/17,128.5801,129.447,128.5047,129.2774,1.1402,0.89%,26336285
5/2/17,129.447,129.5506,129.1077,129.4941,0.2167,0.17%,19469252
5/3/17,129.2208,129.2491,128.7308,129.0795,-0.4146,-0.32%,25287743
5/4/17,129.0983,129.4941,128.6743,129.1266,0.0471,0.04%,15526584
5/5/17,129.4564,129.5977,128.9758,129.5977,0.4711,0.36%,20515259
5/8/17,129.6637,129.8804,129.3998,129.8804,0.2827,0.22%,14093745
5/9/17,130.0783,130.6248,129.9652,130.3327,0.4523,0.35%,30168164
5/10/17,130.408,130.4552,129.9464,130.408,0.0753,0.06%,21755590
5/11/17,130.0594,130.3421,129.447,130.3044,-0.1036,-0.08%,28900890
5/12/17,130.3798,130.6248,130.2479,130.5965,0.2921,0.22%,20948265
5/15/17,130.6248,131.0865,130.5305,131.0111,0.4146,0.32%,21736479
5/16/17,131.3126,131.5765,130.964,131.5576,0.5465,0.42%,23121029
5/17/17,130.5494,130.7567,128.1938,128.2126,-3.345,-2.54%,59052081
5/18/17,128.2032,129.7673,128.0241,129.3339,1.1213,0.87%,43852044
5/19/17,129.7579,130.4269,129.7108,129.8804,0.5465,0.42%,38981067
5/22/17,130.1631,131.0394,130.1254,130.9734,1.093,0.84%,20705229
5/23/17,131.3691,131.3691,130.7661,131.1053,0.1319,0.10%,20894035
5/24/17,131.5011,131.7743,131.1336,131.7084,0.6031,0.46%,19446752
5/25/17,132.2172,133.1689,131.9251,132.8296,1.1212,0.85%,25394945
5/26/17,132.8579,133.1217,132.6789,133.0652,0.2356,0.18%,14700378
5/30/17,132.9804,133.3385,132.9145,133.1783,0.1131,0.08%,21550858
5/31/17,133.6117,133.6494,132.4527,133.1312,-0.0471,-0.04%,35265826
6/1/17,133.395,133.7059,132.8391,133.6494,0.5182,0.39%,21353781
6/2/17,134.1205,135.2041,133.9038,135.1759,1.5265,1.14%,39503959
6/5/17,135.157,135.3832,134.9591,135.1476,-0.0283,-0.02%,16691345
6/6/17,135.0062,135.4303,134.4126,134.6105,-0.5371,-0.40%,23765337
6/7/17,134.9591,135.2512,134.3655,135.1382,0.5277,0.39%,19997136
6/8/17,135.4397,135.4962,134.5445,135.2795,0.1413,0.10%,26975088
6/9/17,135.4303,135.5904,130.1348,131.8968,-3.3827,-2.50%,116511702
6/12/17,130.8226,131.4257,129.5318,131.1901,-0.7067,-0.54%,110855292
6/13/17,131.9251,132.4433,131.2372,132.2549,1.0648,0.81%,54330308
6/14/17,132.7825,132.792,130.6153,131.6801,-0.5748,-0.43%,63776488
6/15/17,130.3609,131.2372,129.5506,131.0959,-0.5842,-0.44%,58524620
6/16/17,131.0657,131.1224,130.0453,130.5271,-0.5688,-0.43%,50895747
6/19/17,131.7554,132.8325,131.5948,132.7097,2.1826,1.67%,41940706
6/20/17,132.5679,132.7474,131.6231,131.6704,-1.0393,-0.78%,43325619
6/21/17,131.9538,133.0403,131.8877,132.9742,1.3038,0.99%,37830738
6/22/17,133.1632,133.4277,132.5963,132.9364,-0.0378,-0.03%,25506507
6/23/17,132.7758,133.6167,132.4168,133.4466,0.5102,0.38%,22918932
6/26/17,134.1647,134.4387,132.5301,132.823,-0.6236,-0.47%,36420638
6/27/17,132.3412,132.4829,130.4043,130.4137,-2.4093,-1.81%,69809804
6/28/17,130.8956,132.4073,130.1397,132.2939,1.8802,1.44%,60780902
6/29/17,131.7081,131.7459,128.732,129.998,-2.2959,-1.74%,93953499
6/30/17,130.3854,131.0184,129.6201,130.0453,0.0473,0.04%,72921882
7/3/17,130.6216,130.7917,128.5902,128.6753,-1.37,-1.05%,34712363
7/5/17,129.0343,130.2909,128.6469,129.9413,1.266,0.98%,44576144
7/6/17,128.9398,129.4973,128.3068,128.7697,-1.1716,-0.90%,51258790
7/7/17,129.1949,130.5082,129.1949,130.1586,1.3889,1.08%,39129509
7/10/17,130.2342,131.3208,129.913,131.009,0.8504,0.65%,26304959
7/11/17,130.8011,131.5381,130.3287,131.3775,0.3685,0.28%,33358240
7/12/17,132.4735,133.0876,132.2325,132.9364,1.5589,1.19%,38150798
7/13/17,133.0781,133.5506,132.8419,133.2293,0.2929,0.22%,32888217
7/14/17,133.7584,134.4481,133.3994,134.2781,1.0488,0.79%,36562226
7/17/17,134.4009,134.8166,134.0891,134.3442,0.0661,0.05%,26823156
7/18/17,134.2214,135.2701,133.8245,135.2418,0.8976,0.67%,27252225
7/19/17,135.6103,136.2338,135.5819,136.0354,0.7936,0.59%,35723467
7/20/17,136.3472,136.4701,135.6008,136.2149,0.1795,0.13%,38249980
7/21/17,135.6953,136.1583,135.4402,136.1583,-0.0566,-0.04%,42015322
7/24/17,136.1205,136.8763,135.9787,136.7818,0.6235,0.46%,28272750
7/25/17,136.3283,136.7535,136.0638,136.4322,-0.3496,-0.26%,29763085
7/26/17,136.7535,136.9519,136.5551,136.8763,0.4441,0.33%,19697475
7/27/17,137.8117,137.9062,134.4481,136.0165,-0.8598,-0.63%,85376773
7/28/17,135.2418,136.1252,134.9867,135.9031,-0.1134,-0.08%,40233106
7/31/17,136.2622,136.4606,135.0339,135.3268,-0.5763,-0.42%,35825385
8/1/17,135.7709,135.8276,135.2229,135.6386,0.3118,0.23%,21326141
8/2/17,136.4795,136.5456,134.741,136.0071,0.3685,0.27%,44208972
8/3/17,136.2149,136.2149,135.2323,135.478,-0.5291,-0.39%,28696098
8/4/17,135.7236,136.026,135.1662,135.7236,0.2456,0.18%,31194147
8/7/17,135.9504,136.5834,135.7803,136.5834,0.8598,0.63%,18981255
8/8/17,136.3094,137.4432,135.9598,136.3472,-0.2362,-0.17%,32609647
8/9/17,135.2418,136.2338,134.9158,136.1677,-0.1795,-0.13%,38281723
8/10/17,135.4213,135.4874,133.1159,133.2482,-2.9195,-2.14%,67030216
8/11/17,133.4466,134.5521,133.1254,134.2592,1.011,0.76%,48540787
8/14/17,135.3268,136.196,135.289,135.9882,1.729,1.29%,36156020
8/15/17,136.2622,136.3378,135.7142,136.0827,0.0945,0.07%,26998843
8/16/17,136.4039,136.9614,135.8654,136.3189,0.2362,0.17%,33776739
8/17/17,135.7992,135.9976,133.5317,133.5317,-2.7872,-2.04%,74290078
8/18/17,133.6261,134.3536,132.8892,133.4372,-0.0945,-0.07%,64299841
8/21/17,133.4372,133.7206,132.4451,133.2671,-0.1701,-0.13%,39278733
8/22/17,133.9757,135.4402,133.9379,135.2985,2.0314,1.52%,38413801
8/23/17,134.6371,135.1189,134.5237,134.8166,-0.4819,-0.36%,27203335
8/24/17,135.1378,135.2701,133.6639,134.4198,-0.3968,-0.29%,40389417
8/25/17,134.9205,135.2796,133.9568,134.1363,-0.2835,-0.21%,27921042
8/28/17,134.5521,134.8639,134.1174,134.5521,0.4158,0.31%,16259253
8/29/17,133.3899,135.3079,133.2765,135.0812,0.5291,0.39%,25909324
8/30/17,135.2134,136.8952,135.1095,136.6684,1.5872,1.17%,35607472
8/31/17,137.0275,138.1424,136.9802,138.1329,1.4645,1.07%,40728007
9/1/17,138.2841,138.4967,137.5755,137.944,-0.1889,-0.14%,23595452
9/5/17,137.5188,137.8306,135.6764,136.7063,-1.2377,-0.90%,48136580
9/6/17,137.0558,137.4338,136.1299,137.122,0.4157,0.30%,32516926
9/7/17,137.3771,137.7928,136.9425,137.4432,0.3212,0.23%,24048031
9/8/17,137.2637,137.3298,136.111,136.2527,-1.1905,-0.87%,29518912
9/11/17,137.2826,138.0573,137.2826,137.8211,1.5684,1.15%,28710502
9/12/17,138.1802,138.3314,137.4999,138.1518,0.3307,0.24%,32023618
9/13/17,137.8967,138.3597,137.6889,138.3408,0.189,0.14%,30112345
9/14/17,137.8023,138.218,137.4432,137.5283,-0.8125,-0.59%,37357719
9/15/17,137.5283,138.5014,137.2731,138.0007,0.4724,0.34%,49133485
9/18/17,138.1323,138.5962,137.4032,137.8198,-0.1809,-0.13%,26252373
9/19/17,138.066,138.2554,137.5926,138.0565,0.2367,0.17%,22041852
9/20/17,138.0092,138.1607,136.5699,137.6304,-0.4261,-0.31%,36156379
9/21/17,137.5357,137.5452,136.3048,136.7877,-0.8427,-0.61%,30459510
9/22/17,136.3521,136.854,136.2148,136.6551,-0.1326,-0.10%,22919675
9/25/17,136.1154,136.1912,134.553,135.2159,-1.4392,-1.05%,58029653
9/26/17,135.8881,136.1627,135.0928,135.5662,0.3503,0.26%,31290657
9/27/17,136.2858,137.299,135.945,136.7877,1.2215,0.90%,35114330
9/28/17,136.4847,136.8824,136.1438,136.7403,-0.0474,-0.03%,25503930
9/29/17,137.0149,137.8245,136.6551,137.7251,0.9848,0.72%,45519877
10/2/17,137.9334,138.4069,137.2327,137.8482,0.1231,0.09%,28885306
10/3/17,137.9997,138.3027,137.7251,138.1417,0.2935,0.21%,20820911
10/4/17,137.8671,138.5678,137.7441,138.2743,0.1326,0.10%,27860794
10/5/17,138.7572,139.7041,138.6341,139.6284,1.3541,0.98%,33332593
10/6/17,139.1644,139.8177,139.1549,139.8177,0.1893,0.14%,24882524
10/9/17,140.0071,140.1491,139.4769,139.6568,-0.1609,-0.12%,14473488
10/10/17,140.1207,140.2722,139.1454,139.7609,0.1041,0.07%,20301206
10/11/17,139.6946,140.206,139.5147,140.1776,0.4167,0.30%,13136688
10/12/17,139.9882,140.4758,139.7751,139.9219,-0.2557,-0.18%,15327443
10/13/17,140.5184,140.6226,139.9314,140.4616,0.5397,0.39%,19442394
10/16/17,140.8025,140.9824,140.509,140.9445,0.4829,0.34%,23032677
10/17/17,140.8877,141.1434,140.6794,141.1244,0.1799,0.13%,13875008
10/18/17,141.2854,141.2854,140.7457,140.954,-0.1704,-0.12%,18183955
10/19/17,140.1586,140.4522,139.4485,140.4332,-0.5208,-0.37%,29232762
10/20/17,141.0013,141.1244,140.6415,140.812,0.3788,0.27%,31865586
10/23/17,141.096,141.115,139.6946,139.8935,-0.9185,-0.65%,30940350
10/24/17,140.1397,140.4238,139.6094,140.1302,0.2367,0.17%,21427417
10/25/17,139.8556,140.3101,138.5584,139.6,-0.5302,-0.38%,38208339
10/26/17,139.5337,139.8604,139.117,139.1549,-0.4451,-0.32%,29813611
10/27/17,141.418,143.4727,141.2759,143.2076,4.0527,2.91%,63539719
10/30/17,143.0561,144.1072,142.9709,143.5295,0.3219,0.22%,33513205
10/31/17,143.9651,144.2776,143.5769,144.0693,0.5398,0.38%,27795520
11/1/17,144.6374,144.7132,143.4538,144.0219,-0.0474,-0.03%,31135102
11/2/17,143.8515,143.9178,142.7626,143.7473,-0.2746,-0.19%,32757146
11/3/17,144.2965,145.1487,143.7757,145.1298,1.3825,0.96%,27668689
11/6/17,144.9972,145.679,144.9688,145.6222,0.4924,0.34%,30303312
11/7/17,145.5086,145.8968,145.1961,145.7074,0.0852,0.06%,22529549
11/8/17,145.6411,146.3323,145.4612,146.2945,0.5871,0.40%,18347961
11/9/17,145.1203,145.6032,144.0314,145.5275,-0.767,-0.52%,42871303
11/10/17,145.215,145.6316,144.9309,145.518,-0.0095,-0.01%,21280937
11/13/17,144.9878,145.8873,144.9688,145.6979,0.1799,0.12%,13224666
11/14/17,145.1677,145.3476,144.467,145.1677,-0.5302,-0.36%,26585666
11/15/17,144.5048,144.8741,143.7189,144.4859,-0.6818,-0.47%,26199459
11/16/17,145.234,146.6637,145.1866,146.3323,1.8464,1.28%,36741878
11/17/17,146.3702,146.4744,145.6316,145.7737,-0.5586,-0.38%,30337002
11/20/17,145.8968,146.0104,145.4517,145.6601,-0.1136,-0.08%,22329837
11/21/17,146.3513,147.3076,146.2803,147.2414,1.5813,1.09%,21277762
11/22/17,147.3644,147.5633,147.0899,147.4213,0.1799,0.12%,18269282
11/24/17,147.5822,148.0083,147.4875,147.961,0.5397,0.37%,8744945
11/27/17,147.9042,148.2451,147.5538,147.8947,-0.0663,-0.04%,23923906
11/28/17,148.2072,148.3682,147.4307,148.2735,0.3788,0.26%,26642272
11/29/17,148.1409,148.1409,144.9878,145.6885,-2.585,-1.74%,76023926
11/30/17,146.2566,147.194,145.9583,146.9099,1.2214,0.84%,59769808
12/1/17,146.0009,146.9952,144.1734,146.285,-0.6249,-0.43%,62325943
12/4/17,147.2129,147.3597,144.4575,144.5995,-1.6855,-1.15%,54197560
12/5/17,144.5333,146.3418,144.0219,144.6942,0.0947,0.07%,42881662
12/6/17,144.1734,145.5701,143.984,145.3476,0.6534,0.45%,30254522
12/7/17,145.3381,146.2566,145.1866,145.84,0.4924,0.34%,34498412
12/8/17,146.8626,147.2698,146.2566,146.4838,0.6438,0.44%,29656681
12/11/17,146.5407,147.6675,146.5407,147.6201,1.1363,0.78%,21989361
12/12/17,147.5349,147.8568,147.1088,147.4213,-0.1988,-0.13%,21449378
12/13/17,147.9799,148.1788,147.4875,147.7053,0.284,0.19%,25788012
12/14/17,147.9799,148.3397,147.4402,147.6012,-0.1041,-0.07%,25974087
12/15/17,148.1788,149.4381,147.9326,149.2772,1.676,1.14%,52610229
12/18/17,150.1966,150.6521,149.9879,150.5287,1.2515,0.84%,28291026
12/19/17,150.2441,150.3959,149.2193,149.6368,-0.8919,-0.59%,33107695
12/20/17,150.1587,150.1871,148.8872,149.4755,-0.1613,-0.11%,41072642
12/21/17,149.6652,150.1587,149.3237,149.4945,0.019,0.01%,19642939
12/22/17,149.2667,149.3806,148.9251,149.3237,-0.1708,-0.11%,24587556
12/26/17,148.5266,148.7069,147.9763,148.5171,-0.8066,-0.54%,23099798
12/27/17,148.5171,148.9346,148.3938,148.5361,0.019,0.01%,23594486
12/28/17,149.02,149.0343,148.5361,148.7164,0.1803,0.12%,26762146
12/29/17,148.8777,148.8777,147.7391,147.796,-0.9204,-0.62%,34974123
1/2/18,148.4981,150.4196,148.185,150.3864,2.5904,1.75%,34328415
1/3/18,150.5003,151.9805,150.5003,151.8476,1.4612,0.97%,30966847
1/4/18,152.379,152.5688,151.8951,152.1133,0.2657,0.17%,26111173
1/5/18,152.806,153.7454,152.5498,153.641,1.5277,1.00%,28446788
1/8/18,153.622,154.3147,153.5841,154.2388,0.5978,0.39%,24406930
1/9/18,154.5235,154.7037,153.7834,154.2483,0.0095,0.01%,26117803
1/10/18,153.5272,153.9162,152.8819,153.8877,-0.3606,-0.23%,35836317
1/11/18,154.1724,154.9505,153.9162,154.941,1.0533,0.68%,21576714
1/12/18,154.6943,156.2409,154.6089,156.0796,1.1386,0.73%,39797554
1/16/18,157.0854,157.9062,155.1687,155.6336,-0.446,-0.29%,43453597
1/17/18,156.3453,157.5504,155.6147,157.3131,1.6795,1.08%,35673815
1/18/18,157.0854,157.7022,156.6916,157.3416,0.0285,0.02%,27856402
1/19/18,157.816,158.0912,157.0712,157.835,0.4934,0.31%,41035658
1/22/18,157.7686,159.524,157.5978,159.524,1.689,1.07%,27486697
1/23/18,160.0174,160.9853,159.9368,160.8429,1.3189,0.83%,40036689
1/24/18,161.1276,161.5356,158.8788,159.7992,-1.0437,-0.65%,57212578
1/25/18,160.8809,160.9568,159.2299,159.7423,-0.0569,-0.04%,30483517
1/26/18,160.6152,162.2093,160.3211,162.1903,2.448,1.53%,33764484
1/29/18,161.8013,162.1714,161.0612,161.4028,-0.7875,-0.49%,39286518
1/30/18,159.932,160.7575,159.2394,160.0743,-1.3285,-0.82%,47411783
1/31/18,160.9948,161.2984,159.7328,160.7386,0.6643,0.41%,44736572
2/1/18,159.524,161.0517,158.8598,159.3722,-1.3664,-0.85%,40087477
2/2/18,158.7839,159.1255,156.0606,156.1935,-3.1787,-1.99%,72167942
2/5/18,154.7892,157.2752,149.9215,150.0353,-6.1582,-3.94%,111050216
2/6/18,147.9858,154.2008,147.1697,154.0111,3.9758,2.65%,124925225
2/7/18,153.5177,155.1877,152.009,152.0185,-1.9926,-1.29%,95933362
2/8/18,152.4739,152.5783,145.6041,145.6041,-6.4144,-4.22%,99259963
2/9/18,147.7011,149.2003,142.4491,148.1186,2.5145,1.73%,119970595
2/12/18,149.6083,151.7717,148.4602,150.747,2.6284,1.77%,66448083
2/13/18,149.9025,151.8287,149.6558,151.525,0.778,0.52%,33498280
2/14/18,150.671,154.5994,149.9215,154.3622,2.8372,1.87%,54915201
2/15/18,155.7475,157.2277,154.1344,157.2277,2.8655,1.86%,54416113
2/16/18,156.7343,158.2288,156.2599,156.5256,-0.7021,-0.45%,65610882
2/20/18,155.9847,158.1576,155.9088,156.8387,0.3131,0.20%,38767799
2/21/18,157.5693,159.1445,156.2979,156.3928,-0.4459,-0.28%,43379692
2/22/18,157.0759,157.9109,155.9752,156.3738,-0.019,-0.01%,39072156
2/23/18,157.5693,159.5714,156.9905,159.5714,3.1976,2.04%,52796402
2/26/18,160.2926,161.6874,160.1882,161.6874,2.116,1.33%,41382499
2/27/18,161.7064,162.0006,159.6094,159.6853,-2.0021,-1.24%,44484287
2/28/18,160.5962,161.1181,158.5562,158.6605,-1.0248,-0.64%,45249944
3/1/18,158.7364,159.4766,154.6658,156.0701,-2.5904,-1.63%,80948838
3/2/18,154.2768,157.7781,153.679,157.5029,1.4328,0.92%,60540444
3/5/18,156.8102,159.6569,156.1745,159.2488,1.7459,1.11%,40616960
3/6/18,159.989,160.4634,158.9167,159.9225,0.6737,0.42%,31069490
3/7/18,158.708,160.4255,158.4233,160.2926,0.3701,0.23%,36474333
3/8/18,160.8714,161.2889,160.3116,161.175,0.8824,0.55%,27220070
3/9/18,162.3516,164.3063,162.086,164.3063,3.1313,1.94%,40374873
3/12/18,164.7713,165.5588,164.4202,165.1793,0.873,0.53%,39662858
3/13/18,165.8625,166.2515,162.513,162.9305,-2.2488,-1.36%,58637004
3/14/18,163.756,163.9078,162.1903,162.902,-0.0285,-0.02%,42720606
3/15/18,163.0443,163.7085,162.1619,162.7596,-0.1424,-0.09%,30362760
3/16/18,162.9969,163.3954,162.1951,162.2757,-0.4839,-0.30%,32856673
3/19/18,160.7712,160.8283,157.4258,158.8134,-3.4623,-2.13%,75120265
3/20/18,158.8134,159.7068,158.3477,159.3361,0.5227,0.33%,35853607
3/21/18,158.9369,160.3911,157.9485,158.6423,-0.6938,-0.44%,46152224
3/22/18,156.5324,157.5494,154.527,154.7266,-3.9157,-2.47%,70082665
3/23/18,154.5366,155.2018,150.5733,150.6494,-4.0772,-2.64%,84290306
3/26/18,153.6622,156.4374,151.2671,156.2473,5.5979,3.72%,60480779
3/27/18,157.3878,157.4068,149.8605,151.1911,-5.0562,-3.24%,83005408
3/28/18,150.4023,151.8564,148.3019,149.4519,-1.7392,-1.15%,94032725
3/29/18,150.2882,153.6907,148.8626,152.189,2.7371,1.83%,72276777
4/2/18,151.1151,151.8184,146.249,147.7981,-4.3909,-2.89%,90013247
4/3/18,149.1382,150.0886,146.7812,149.4614,1.6633,1.13%,67434086
4/4/18,146.6196,152.2841,146.401,151.8184,2.357,1.58%,69200282
4/5/18,153.3295,153.5671,151.5713,152.6832,0.8648,0.57%,45301339
4/6/18,151.0581,152.5027,148.1498,148.8626,-3.8206,-2.50%,62994761
4/9/18,150.1742,152.9018,149.6514,149.9081,1.0455,0.70%,43991878
4/10/18,152.189,153.7097,151.1816,153.2155,3.3074,2.21%,51137226
4/11/18,152.2556,153.9663,152.1605,152.3316,-0.8839,-0.58%,43793867
4/12/18,153.301,154.6981,153.168,154.1659,1.8343,1.20%,32057556
4/13/18,154.9262,155.1638,152.7023,153.3675,-0.7984,-0.52%,46932215
4/16/18,154.394,155.0973,153.4721,154.5366,1.1691,0.76%,29651109
4/17/18,156.0477,158.2051,155.7816,157.863,3.3264,2.15%,37390204
4/18/18,157.882,158.7183,157.1122,158.1861,0.3231,0.20%,31116916
4/19/18,157.4353,157.7584,156.1903,156.732,-1.4541,-0.92%,36516480
4/20/18,156.3328,156.4469,153.7097,154.2514,-2.4806,-1.58%,51764129
4/23/18,154.9927,155.6105,153.0349,153.8618,-0.3896,-0.25%,34764592
4/24/18,154.5555,154.8264,149.5849,150.6019,-3.2599,-2.12%,73922559
4/25/18,150.925,151.4097,148.7105,150.7824,0.1805,0.12%,54807242
4/26/18,152.7498,154.47,152.2365,153.9568,3.1744,2.11%,45249451
4/27/18,156.1998,156.2568,153.1775,154.0518,0.095,0.06%,53706768
4/30/18,154.4225,155.3729,152.5787,152.9589,-1.0929,-0.71%,37473533
5/1/18,152.5597,154.7266,152.1985,154.7076,1.7487,1.14%,38418719
5/2/18,155.0118,155.4585,153.6147,153.7952,-0.9124,-0.59%,40663334
5/3/18,153.0919,154.3465,151.3242,153.7762,-0.019,-0.01%,63485393
5/4/18,153.1204,157.0551,152.9969,156.694,2.9178,1.90%,43710845
5/7/18,157.4258,158.5093,157.3022,157.996,1.302,0.83%,34195909
5/8/18,157.6064,158.1766,156.6845,157.8345,-0.1615,-0.10%,27398822
5/9/18,158.1481,159.6688,157.5588,159.5547,1.7202,1.09%,30642275
5/10/18,160.0774,161.3225,159.9444,161.2084,1.6537,1.04%,28479836
5/11/18,160.9518,161.4365,160.353,161.0564,-0.152,-0.09%,25977013
5/14/18,161.4175,162.3489,161.0659,161.332,0.2756,0.17%,22960314
5/15/18,160.0489,160.144,158.6993,159.5452,-1.7868,-1.11%,51937203
5/16/18,159.7638,160.9708,159.6783,160.6001,1.0549,0.66%,24138136
5/17/18,160.0489,161.1989,159.2031,159.9824,-0.6177,-0.38%,28913963
5/18/18,159.3931,159.9159,158.9179,159.1555,-0.8269,-0.52%,27585911
5/21/18,160.3626,161.0944,159.3646,160.0489,0.8934,0.56%,24152227
5/22/18,160.7617,161.0469,159.5547,159.8398,-0.2091,-0.13%,20494015
5/23/18,158.6233,161.2084,158.6043,161.1894,1.3496,0.84%,27943543
5/24/18,161.1514,161.427,159.5167,161.1419,-0.0475,-0.03%,29141653
5/25/18,161.1324,161.8832,160.8188,161.3035,0.1616,0.10%,28893336
5/29/18,160.5336,161.4935,159.6307,160.5907,-0.7128,-0.44%,43371197
5/30/18,161.2179,162.0258,160.8283,161.7406,1.1499,0.72%,23848468
5/31/18,161.6931,162.7101,161.2179,161.6361,-0.1045,-0.06%,37532151
6/1/18,162.4059,164.2687,162.3964,164.1737,2.5376,1.57%,47919670
6/4/18,164.5729,165.6943,164.4873,165.6563,1.4826,0.90%,21527152
6/5/18,166.027,166.4452,165.433,166.1695,0.5132,0.31%,26072144
6/6/18,166.3406,167.1675,165.5043,167.139,0.9695,0.58%,26342960
6/7/18,167.1865,167.2055,164.9435,165.7799,-1.3591,-0.81%,41666569
6/8/18,164.9625,166.2076,164.5919,165.7894,0.0095,0.01%,33438542
6/11/18,165.6563,166.6448,165.6373,166.2361,0.4467,0.27%,23484302
6/12/18,166.4642,167.272,166.2836,167.1105,0.8744,0.53%,23686420
6/13/18,167.3576,168.3555,166.7303,167.101,-0.0095,-0.01%,39833882
6/14/18,167.8613,169.0683,167.7472,168.7927,1.6917,1.01%,37789929
6/15/18,168.2034,168.5313,167.3766,168.2034,-0.5893,-0.35%,52204571
6/18/18,167.1824,168.2491,166.6205,168.1063,-0.0971,-0.06%,33212571
6/19/18,165.9728,167.6681,165.449,167.6301,-0.4762,-0.28%,40145049
6/20/18,168.3825,169.5159,168.2491,168.8206,1.1905,0.71%,34687624
6/21/18,169.2397,169.4207,167.03,167.3539,-1.4667,-0.87%,45639859
6/22/18,167.9253,167.9825,166.3824,166.9824,-0.3715,-0.22%,31574681
6/25/18,165.4966,165.7157,161.7344,163.2202,-3.7622,-2.25%,81684333
6/26/18,163.8108,164.8299,163.2202,163.887,0.6668,0.41%,40955805
6/27/18,164.5537,165.3251,161.544,161.6582,-2.2288,-1.36%,55481938
